"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:04:58,2337385","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0004","SUCCESS","Desired Access: Query Value"
"15:04:58,2337962","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0004\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1"
"15:04:58,2340227","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:04:58,2341492","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0002","SUCCESS","Desired Access: Query Value"
"15:04:58,2341623","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2341914","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1"
"15:04:58,2342590","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","REPARSE GLOBAL","Desired Access: Query Value"
"15:04:58,2343421","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","SUCCESS","Desired Access: Query Value"
"15:04:58,2345095","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2345632","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2345637","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2826960896"
"15:04:58,2346675","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Desired Access: Read"
"15:04:58,2348134","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2348699","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder\CallForAttributes","NAME NOT FOUND","Length: 16"
"15:04:58,2350282","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2350288","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"15:04:58,2350926","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder\RestrictedAttributes","NAME NOT FOUND","Length: 16"
"15:04:58,2351085","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\","SUCCESS","Desired Access: Read"
"15:04:58,2351939","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2353194","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2353904","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder\FolderValueFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8720"
"15:04:58,2354749","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}","SUCCESS","Desired Access: All Access"
"15:04:58,2355630","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\Properties","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2355727","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2357196","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}","SUCCESS","Desired Access: All Access"
"15:04:58,2357227","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2357728","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\Properties","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2358153","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Policies\NonEnum","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2358999","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\NonEnum","REPARSE GLOBAL","Desired Access: Query Value"
"15:04:58,2359453","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum","SUCCESS","Desired Access: Query Value"
"15:04:58,2359994","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}","NAME NOT FOUND","Length: 16"
"15:04:58,2360073","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:04:58,2360669","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0004","SUCCESS","Desired Access: Query Value"
"15:04:58,2360953","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0004\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1"
"15:04:58,2362303","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:04:58,2362393","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\Instance","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2362620","mspaint.exe","20252","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0002","SUCCESS","Desired Access: Query Value"
"15:04:58,2362812","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\Instance","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2362879","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#{398eac73-776f-11f1-a158-806e6f6e6963}#0000000001000000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\#\Properties\{4d1ebee8-0803-4774-9842-b77db50265e9}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1"
"15:04:58,2365247","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\Instance","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2365619","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\Instance","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2367773","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value"
"15:04:58,2368679","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2368803","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","REPARSE GLOBAL","Desired Access: Query Value"
"15:04:58,2369137","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"15:04:58,2369381","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons","SUCCESS","Desired Access: Read"
"15:04:58,2370174","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","SUCCESS","Desired Access: Query Value"
"15:04:58,2370184","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\PolicyType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"15:04:58,2370636","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\","SUCCESS","Desired Access: Read"
"15:04:58,2370682","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 298"
"15:04:58,2371141","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\MergeAlgorithm","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2372228","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2372410","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\RegKeyPathRedirectMapped","NAME NOT FOUND","Length: 16"
"15:04:58,2372585","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2373068","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\RegKeyPathRedirect","NAME NOT FOUND","Length: 12"
"15:04:58,2373251","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 68, Data: C:\Windows\System32\dlnashext.dll"
"15:04:58,2373426","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\grouppolicyname","NAME NOT FOUND","Length: 12"
"15:04:58,2374046","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\ADMXMetadataUser","NAME NOT FOUND","Length: 12"
"15:04:58,2374371","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\ADMXMetadataDevice","NAME NOT FOUND","Length: 12"
"15:04:58,2374574","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"15:04:58,2375035","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\ADMXMetadataBoth","NAME NOT FOUND","Length: 12"
"15:04:58,2375202","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\NeverShowDrivesMask","NAME NOT FOUND","Length: 16"
"15:04:58,2375536","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:04:58,2376032","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\A1Value","NAME NOT FOUND","Length: 12"
"15:04:58,2376108","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12"
"15:04:58,2376810","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\Value","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:04:58,2377142","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"15:04:58,2377414","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\Blocked","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2378339","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\Blocked","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2379039","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289af617-1cc3-42a6-926c-e6a863f0e3ba}\InProcServer32","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2379055","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\","SUCCESS","Desired Access: Read"
"15:04:58,2379681","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","SUCCESS","Desired Access: Read"
"15:04:58,2379815","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2380424","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 68, Data: C:\Windows\System32\dlnashext.dll"
"15:04:58,2380934","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons","SUCCESS","Desired Access: Read"
"15:04:58,2381092","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{6aaac7d3-190e-4243-90c8-c47ab84263ae}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2383205","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\DataProtection\EDPShowIcons\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 298"
"15:04:58,2384142","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2384362","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"15:04:58,2384778","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\DataProtection","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2384817","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2384971","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\HideDrivesWithNoMedia","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2385432","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\ShellFolder","SUCCESS","Desired Access: Read"
"15:04:58,2387089","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\Cached","SUCCESS","Desired Access: Query Value"
"15:04:58,2387813","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\Cached\{289AF617-1CC3-42A6-926C-E6A863F0E3BA} {ADD8BA80-002B-11D0-8F0F-00C04FD7D062} 0xFFFF","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 00 00 00 00 DE B8 DE 64 98 0B DD 01"
"15:04:58,2388141","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\WCOSEnumerationBaselineAllowedlist","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2389717","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2389961","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Shell Extensions","SUCCESS","Desired Access: Query Value"
"15:04:58,2391035","mspaint.exe","20252","RegQueryValue","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\HasFlushedShellExtCache","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:04:58,2392066","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_sid\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2396418","mspaint.exe","20252","CreateFile","C:\Users\trofi\AppData\Local\Microsoft\Windows\Explorer","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"15:04:58,2397072","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}","NAME NOT FOUND","Desired Access: Read"
"15:04:58,2398324","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2399056","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","REPARSE GLOBAL","Desired Access: Read"
"15:04:58,2399203","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}","SUCCESS","Desired Access: Read"
"15:04:58,2400323","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Desired Access: Read"
"15:04:58,2400528","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
